scenario,scenario_label,variant,similarity_multiplier,matchability_shift,replicate,report,edp_count,method,method_label,relative_error
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.014448195081193216
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.08531705310856072
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.08176137701149182
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.4394210523114604
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.3202323415843077
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.2676471266311613
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.3726787773086075
unrelated_niche_control,Unrelated niche audiences,lower matchability,1.0,-0.3,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.3074345959818116
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.042975321903460026
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.04297532190346796
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.0423898550337778
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04238985473281903
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.12250665448655598
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.006240449291190223
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.03611872611622997
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.0593331736392843
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.0657390250886962
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.4514664167659496
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.20861637054536675
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.13755874523896303
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.009785174529140963
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.1034953092478064
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.04297532656023204
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.0429753265602452
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.04297532656023222
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.11892037124538488
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.009366972385310535
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.030944651771292433
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.0596537670679371
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.0670679580421489
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.4486378352187999
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.21491107558460162
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.1425344127442642
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.00939515477048735
unrelated_niche_control,Unrelated niche audiences,higher matchability,1.0,0.3,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11422920635251914
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.01579279848389123
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04109577390592338
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.03697275516832387
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.024731616943190492
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03883983796564574
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.02177755463409154
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.01736534506421773
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.025155064772513
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.03549406728834736
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06960379660852829
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.03912374272946539
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04450336341385949
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.031559298533378424
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.105000950760829
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.06816754391497343
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.018366054464851053
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.033105519112941656
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.028582888806315092
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.01403075436574122
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.029423803624722272
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.022235802219979686
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.0029029183042998045
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.016846645009800355
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.024547248007670046
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.05889587212337271
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.03280776710973327
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.04233571313602893
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.028967136308104942
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.08291013980220738
mixed_funnel_portfolio,Mixed-funnel portfolio,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.040040117166206805
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.0009319664492079443
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.03397119982646765
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.030287890960098252
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.020570517627260226
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03325235838844687
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.009202225603129884
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.027262751910883922
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.020143728364475512
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.04438934342925755
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.07569837116881334
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.0016184149334803285
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.08911964012174742
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.08233671942002171
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.08797334424232374
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.07373217467830265
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.003254300325430148
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.03367801240871655
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.030082380460695012
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.020903764600290586
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.03330195182445238
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.016576300291230847
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.029017967766554544
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.026057211853419773
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.04668414743117544
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.07756555119781043
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.0010737117258667254
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.09051301352714224
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.08085085093778041
mixed_funnel_portfolio,Mixed-funnel portfolio,weaker similarity,0.75,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.08648701808658059
